Emma 0,0,4,4,4,1,1,2,4,4,2
Ester 0,3,1,1,2,3,2,3,3,1,0
Eva 0,1,1,2,4,1,4,3,2,3,1
Greta 0,4,1,4,1,0,4,1,1,2,3
Gun 0,4,3,0,4,2,4,1,2,1,1
Gunborg 0,3,1,2,3,4,3,3,4,1,2
Gunhild 0,3,2,0,0,4,0,1,4,4,0
Gunilla 0,3,0,4,3,0,0,3,1,3,3
Gunvor 0,1,3,1,4,0,3,4,0,4,1
Hanna 0,3,0,0,3,1,3,3,1,4,0
Helena 0,0,1,3,2,4,1,3,1,4,1
Ida 0,0,3,4,3,4,0,1,3,0,2
Inga 0,2,0,2,1,4,0,3,3,0,4
Ingeborg 0,2,2,4,1,2,4,3,4,1,4
Inger 0,0,3,3,1,1,4,1,2,1,1
Ingrid 0,3,3,3,0,1,3,3,0,4,2
Irene 0,4,4,3,1,2,0,4,4,1,3
Jenny 0,0,2,0,0,4,3,2,2,2,2
Johanna 0,2,3,0,4,2,1,0,4,1,3
Julia 0,3,2,0,2,0,1,3,1,3,2
Karin 0,3,1,1,4,4,1,0,1,1,0
Karolina 0,1,2,0,1,1,1,0,1,4,0
Katarina 0,3,1,0,3,1,1,1,3,0,2
Alexander 1,0,2,0,3,0,1,0,3,0,1
Alf 1,4,2,0,3,1,0,3,2,1,3
Allan 1,3,2,3,4,2,3,2,3,0,0
Anders 1,4,0,1,3,4,2,1,3,0,2
Andreas 1,3,2,3,1,4,3,1,2,2,2
Anton 1,1,1,3,4,4,1,0,3,3,2
Arne 1,1,1,2,3,1,4,0,0,0,4
Arvid 1,2,4,2,3,0,2,2,4,2,1
Axel 1,1,1,1,4,4,1,1,1,3,3
Bengt 1,1,0,0,3,2,0,0,1,2,3
Bertil 1,1,3,4,0,4,1,0,2,1,3
Birger 1,0,2,0,2,4,1,3,3,4,2
Björn 1,1,1,3,4,3,4,0,0,3,3
Bo 1,2,0,3,1,1,1,2,2,1,3
Bror 1,1,0,2,4,4,1,0,1,0,1
Börje 1,1,2,0,3,3,0,0,4,0,0
Carl 1,0,2,4,2,1,0,4,3,1,1
Christer 1,3,2,3,0,1,1,3,4,4,1
Christian 1,0,0,3,4,3,0,2,0,3,2
Daniel 1,3,2,4,4,2,2,0,3,0,1
David 1,3,4,2,2,4,0,0,0,4,2
Einar 1,4,1,2,1,4,1,1,2,2,3
Emanuel 1,0,1,3,4,1,1,2,4,1,4
Emil 1,4,3,2,3,0,2,1,1,1,2
Eric 1,4,0,0,3,0,2,0,0,3,3
Erik 1,1,0,2,2,3,3,2,4,2,1
Ernst 1,0,3,1,3,0,3,3,2,0,0
Evert 1,0,0,2,4,2,2,1,2,1,2
Folke 1,3,1,1,3,3,0,1,2,3,4
Fredrik 1,3,4,0,1,1,4,2,3,2,4
Georg 1,0,0,3,0,1,0,4,3,1,3
Gunnar 1,0,3,1,2,4,3,0,0,4,1
Gustaf 1,1,4,3,2,1,1,2,2,1,0
Gustav 1,4,3,2,0,3,3,1,2,2,4
Göran 1,0,4,2,0,0,4,3,2,2,2
Gösta 1,4,2,0,0,4,1,0,4,1,0
Hans 1,3,4,3,4,4,2,2,3,0,4
Harald 1,1,2,4,3,3,3,2,4,1,3
Harry 1,2,1,2,2,0,4,0,1,4,1
Henrik 1,4,3,1,4,2,4,2,2,0,0
Henry 1,3,1,2,1,4,2,3,0,4,4
Håkan 1,1,0,1,3,4,4,2,4,1,0
Ingemar 1,4,1,2,1,3,3,4,3,0,3
Ingvar 1,2,4,1,1,4,3,3,1,3,1
Ivar 1,3,3,3,1,1,2,0,0,2,3
Jan 1,0,0,3,0,3,0,4,0,4,3
Johan 1,1,2,1,0,2,0,0,4,2,1
Johannes 1,2,4,1,1,4,1,3,1,4,3
John 1,3,0,4,2,3,0,2,4,3,4
Jonas 1,2,4,0,2,1,2,2,0,1,3
Marcus 1,4,2,2,4,3,2,3,3,1,2
Martin 1,1,3,0,3,4,3,1,1,4,1
Agneta 1,0,1,2,3,2,0,3,2,0,2
Alice 1,1,3,0,1,4,3,3,0,0,0
Amanda 1,4,3,0,3,0,1,4,1,3,1
Anette 1,4,4,2,2,1,3,4,4,0,4
Anita 1,3,3,2,1,3,0,1,1,2,1
Ann 1,1,0,2,0,3,4,3,4,0,2
Anna 1,1,4,2,4,3,1,2,3,0,3
Annika 1,2,4,4,0,0,2,1,0,0,0
Astrid 1,3,3,2,4,2,3,3,3,1,3
Barbro 1,4,0,4,0,1,4,4,0,0,4
Berit 1,1,4,2,0,2,4,4,4,0,1
Birgit 1,4,2,4,0,0,1,4,2,2,0
Birgitta 1,2,3,4,4,2,2,4,0,3,0
Britt 1,1,2,1,4,4,1,2,3,0,3
Camilla 1,2,1,4,0,1,1,0,2,0,1
Carina 1,4,4,4,1,3,2,4,2,2,3
Caroline 1,4,3,4,4,1,3,0,2,3,0
Cecilia 1,0,2,3,0,3,0,0,1,4,4
Charlotta 1,1,3,2,4,0,1,0,4,4,3
Christina 1,4,4,1,0,0,2,4,3,1,0
Edit 1,0,1,2,1,3,2,0,2,0,1
Elin 1,2,4,0,2,3,0,1,4,4,2
Elisabet 1,2,1,2,3,3,2,1,4,4,3
Elisabeth 1,2,3,4,4,4,0,1,0,4,0
Elsa 1,3,2,4,3,2,2,4,4,4,3
Emma 1,3,0,2,4,2,1,1,3,0,3
Ester 1,2,0,0,3,3,1,3,2,0,1
Eva 1,0,3,4,3,1,1,4,2,2,1
Greta 1,4,3,1,4,4,4,1,1,0,4
Gun 1,1,0,0,1,4,3,3,3,0,0
Gunborg 1,3,4,3,3,4,1,3,2,1,0
Gunhild 1,0,1,3,3,3,3,3,0,1,2
Gunilla 1,0,3,2,2,3,2,0,4,1,0
Gunvor 1,4,0,4,1,4,2,2,3,3,3
Hanna 1,4,2,4,3,3,2,0,0,0,2
Helena 1,3,0,3,2,4,2,3,2,4,4
Ida 1,2,1,1,2,1,1,4,1,1,2
Inga 1,0,4,3,1,0,2,3,1,0,2
Ingeborg 1,1,4,3,2,0,4,3,4,2,2
Inger 1,3,3,3,4,0,4,0,4,0,1
Ingrid 1,2,2,4,4,2,2,3,0,4,4
Irene 1,0,0,4,4,4,3,0,3,3,1
Jenny 1,0,2,1,3,1,0,4,2,4,1
Johanna 1,0,1,4,0,3,1,1,1,4,2
Julia 1,3,2,1,4,3,4,2,3,0,3
Karin 1,2,3,0,0,2,4,0,1,0,3
Karolina 1,3,4,1,4,2,2,0,0,0,0
Katarina 1,1,2,3,3,2,3,1,4,3,4
Alexander 2,4,2,3,3,4,3,4,3,1,4
Alf 2,0,0,3,3,1,2,3,4,1,1
Allan 2,3,1,4,3,4,0,4,3,0,3
Anders 2,0,1,3,0,4,4,3,1,1,4
Andreas 2,0,4,3,3,1,4,4,0,4,2
Anton 2,4,4,0,3,1,3,0,1,3,1
Arne 2,0,3,4,4,1,3,0,0,1,2
Arvid 2,2,1,0,3,1,4,1,2,0,0
Axel 2,0,0,4,2,1,3,3,4,2,1
Bengt 2,2,3,1,0,0,1,4,3,0,0
Bertil 2,3,1,0,3,4,4,1,0,3,2
Birger 2,0,3,0,1,1,2,0,1,0,0
Björn 2,0,0,1,2,2,3,2,4,0,3
Bo 2,4,2,4,2,2,2,4,1,0,0
Bror 2,1,4,1,2,2,3,2,2,1,2
Börje 2,1,1,0,4,1,1,1,0,3,1
Carl 2,4,3,2,2,0,1,3,2,3,4
Christer 2,4,2,1,1,3,0,4,4,1,3
Christian 2,2,3,4,0,1,1,1,2,4,1
Daniel 2,4,4,3,4,1,0,2,0,4,4
David 2,3,3,2,0,2,0,0,4,2,4
Einar 2,4,2,3,4,4,0,2,3,0,1
Emanuel 2,3,4,3,3,1,1,4,2,3,3
Emil 2,1,0,2,2,0,4,1,2,2,3
Eric 2,4,4,2,1,2,3,1,1,0,4
Erik 2,3,0,1,1,3,3,4,1,0,4
Ernst 2,3,0,4,1,2,0,2,4,1,0
Evert 2,1,4,0,2,1,3,4,1,3,0
Folke 2,1,1,3,2,1,1,0,1,4,3
Fredrik 2,2,4,3,2,0,0,4,3,4,4
Georg 2,4,1,4,1,3,4,2,0,3,3
Gunnar 2,1,1,4,4,1,0,0,0,4,3
Gustaf 2,1,4,1,0,0,1,0,1,2,4
Gustav 2,4,0,0,0,0,1,2,4,3,0
Göran 2,0,4,1,3,1,2,0,1,3,2
Gösta 2,4,3,0,3,0,4,3,0,0,4
Hans 2,1,1,3,2,4,2,0,3,0,4
Harald 2,3,2,0,0,3,2,4,3,4,3
Harry 2,4,1,4,3,3,1,1,1,2,1
Henrik 2,1,1,0,0,1,1,1,2,1,1
Henry 2,1,4,2,3,2,2,0,1,2,2
Håkan 2,2,0,3,4,4,1,3,3,1,0
Ingemar 2,4,0,3,4,4,3,4,4,1,3
Ingvar 2,4,0,4,2,0,2,0,4,4,2
Ivar 2,2,3,4,2,2,1,2,1,1,3
Jan 2,2,1,2,4,1,2,0,0,2,0
Johan 2,1,4,2,4,1,4,4,0,4,0
Johannes 2,3,1,4,1,4,1,2,0,0,3
John 2,0,2,1,3,0,4,0,3,1,1
Jonas 2,3,3,4,0,3,2,3,0,3,1
Marcus 2,1,2,3,3,2,0,0,3,0,1
Martin 2,2,0,0,3,1,2,4,4,2,0
Agneta 2,2,0,2,1,0,1,3,0,4,0
Alice 2,0,0,3,2,1,2,4,1,2,2
Amanda 2,0,4,2,3,0,4,1,2,3,1
Anette 2,4,4,2,1,4,4,0,0,4,3
Anita 2,1,4,4,1,3,3,2,3,2,3
Ann 2,3,2,0,3,3,3,0,0,4,3
Anna 2,0,4,4,1,3,3,0,1,4,3
Annika 2,1,2,3,0,4,4,3,1,1,4
Astrid 2,1,4,2,3,3,1,4,4,4,1
Barbro 2,2,0,1,0,1,0,4,4,2,3
Berit 2,0,3,0,0,1,0,1,0,3,1
Birgit 2,1,1,3,0,2,4,0,0,3,1
Birgitta 2,1,0,0,3,3,2,2,0,3,3
Britt 2,2,4,2,1,4,0,0,3,4,0
Camilla 2,4,1,4,2,2,0,2,4,1,3
Carina 2,0,2,2,2,0,3,0,1,2,2
Caroline 2,3,1,3,4,0,1,1,0,1,1
Cecilia 2,0,3,1,2,3,4,4,1,1,3
Charlotta 2,3,3,1,2,0,3,3,3,3,3
Christina 2,3,2,4,4,0,3,3,1,4,3
Edit 2,4,1,3,1,2,0,0,1,2,0
Elin 2,4,0,4,0,3,0,3,2,0,2
Elisabet 2,0,3,1,2,1,0,2,3,4,2
Elisabeth 2,0,1,2,4,4,4,2,0,0,3
Elsa 2,4,0,3,4,1,3,2,4,0,1
Emma 2,4,0,0,1,0,3,3,1,0,4
Ester 2,1,3,4,3,3,4,3,4,1,4
Eva 2,1,0,0,3,3,1,3,4,1,1
Greta 2,1,1,0,1,3,2,2,4,1,3
Gun 2,2,0,1,2,4,0,0,0,2,0
Gunborg 2,3,0,1,3,4,3,2,3,4,3
Gunhild 2,2,4,2,4,1,1,2,0,3,1
Gunilla 2,3,3,2,1,3,0,1,2,2,3
Gunvor 2,1,3,2,4,3,2,0,0,2,0
Hanna 2,3,0,3,4,4,1,2,3,2,0
Helena 2,2,4,3,2,2,1,3,3,0,4
Ida 2,2,0,2,1,4,0,3,4,1,1
Inga 2,1,2,2,2,1,1,2,4,3,1
Ingeborg 2,0,4,0,4,3,2,0,3,2,4
Inger 2,1,3,0,4,2,0,2,0,3,2
Ingrid 2,4,0,0,2,2,3,3,3,0,2
Irene 2,0,3,2,2,3,4,1,2,3,0
Jenny 2,0,0,3,3,3,4,1,1,2,4
Johanna 2,0,3,1,2,4,4,0,2,1,4
Julia 2,1,2,4,2,4,4,2,3,3,4
Karin 2,4,0,1,4,1,2,1,1,3,2
Karolina 2,1,3,1,1,4,0,1,0,2,2
Katarina 2,1,2,1,1,1,0,0,1,3,4
Alexander 3,4,1,0,3,4,4,4,3,2,1
Alf 3,4,1,0,4,2,0,4,0,1,2
Allan 3,1,4,1,2,0,4,2,1,3,3
Anders 3,2,0,1,0,2,4,0,1,1,3
Andreas 3,2,4,3,0,4,2,4,3,4,4
Anton 3,0,0,4,4,4,3,3,4,3,2
Arne 3,0,3,4,1,2,2,4,2,3,2
Arvid 3,4,1,1,0,3,3,3,4,4,3
Axel 3,3,2,2,4,2,1,0,0,0,0
Bengt 3,0,3,4,4,4,3,2,3,3,1
Bertil 3,2,2,2,2,0,1,1,3,3,2
Birger 3,1,2,2,4,4,0,0,2,1,0
Björn 3,4,3,1,3,4,1,0,1,4,1
Bo 3,3,4,2,4,1,3,3,1,3,1
Bror 3,2,2,2,4,3,2,2,2,0,2
Börje 3,2,4,4,1,0,4,3,0,2,3
Carl 3,1,4,0,1,0,0,2,2,0,0
Christer 3,3,4,3,1,2,2,1,1,0,2
Christian 3,2,0,4,1,0,0,3,4,1,1
Daniel 3,1,1,3,2,3,2,4,0,1,2
David 3,0,4,3,0,2,0,1,1,0,4
Einar 3,1,3,0,1,3,4,2,3,4,2
Emanuel 3,1,4,2,1,4,3,1,4,4,1
Emil 3,3,1,3,1,0,3,0,4,3,1
Eric 3,1,0,0,4,4,4,0,2,1,4
Erik 3,2,4,1,4,0,0,3,1,0,0
Ernst 3,4,1,2,0,0,3,1,0,2,0
Evert 3,3,4,4,3,1,0,4,0,0,1
Folke 3,1,3,4,4,2,0,3,3,4,1
Fredrik 3,1,2,3,0,2,1,3,2,4,0
Georg 3,4,1,3,0,1,3,4,4,1,1
Gunnar 3,4,4,1,4,2,0,4,3,0,0
Gustaf 3,0,4,0,3,1,0,2,0,3,3
Gustav 3,4,0,4,3,3,4,4,0,4,0
Göran 3,4,3,0,1,3,4,3,3,3,2
Gösta 3,2,4,2,0,0,0,2,0,4,2
Hans 3,4,3,2,4,3,1,4,0,1,0
Harald 3,0,4,2,1,0,0,2,4,4,0
Harry 3,0,2,4,1,3,2,1,1,4,0
Henrik 3,0,2,4,3,0,2,3,0,1,0
Henry 3,3,4,4,0,0,0,3,1,0,1
Håkan 3,4,2,3,1,1,3,2,3,0,4
Ingemar 3,4,3,3,2,0,0,4,3,1,4
Ingvar 3,2,3,2,4,4,0,4,0,3,0
Ivar 3,4,2,2,0,0,2,3,1,3,1
Jan 3,3,2,3,1,1,2,3,3,1,4
Johan 3,0,3,3,3,3,3,1,2,0,2
Johannes 3,4,3,4,2,2,4,2,0,0,3
John 3,0,0,0,2,1,2,3,1,2,1
Jonas 3,4,2,0,4,1,3,4,2,0,4
Marcus 3,1,2,1,3,2,1,2,2,3,2
Martin 3,3,3,3,0,1,3,3,1,1,1
Agneta 3,0,3,0,3,4,0,0,4,4,1
Alice 3,0,3,0,1,0,3,3,0,4,0
Amanda 3,0,0,4,3,3,3,0,3,3,3
Anette 3,3,2,4,1,4,1,1,4,2,3
Anita 3,1,3,1,1,1,2,4,2,0,1
Ann 3,1,1,0,3,1,4,3,1,0,1
Anna 3,4,4,1,3,2,4,3,1,1,1
Annika 3,3,2,4,4,4,4,1,1,4,3
Astrid 3,1,1,4,2,1,3,2,1,3,0
Barbro 3,4,3,4,1,4,0,4,4,3,3
Berit 3,2,1,2,2,3,0,3,4,1,3
Birgit 3,0,0,3,3,1,1,3,1,2,3
Birgitta 3,1,1,0,3,0,4,4,3,1,4
Britt 3,4,0,4,4,3,3,2,0,0,0
Camilla 3,2,4,2,4,1,0,3,4,2,3
Carina 3,3,4,1,2,4,4,1,1,1,0
Caroline 3,1,0,2,3,1,1,0,3,2,3
Cecilia 3,2,2,4,1,1,2,4,0,4,4
Charlotta 3,4,2,1,2,3,3,2,0,3,0
Christina 3,0,0,1,1,4,0,3,3,3,1
Edit 3,4,2,2,1,1,2,1,2,3,4
Elin 3,2,2,0,0,4,4,2,1,1,4
Elisabet 3,0,1,2,1,0,2,1,2,4,4
Elisabeth 3,0,2,3,4,1,2,1,0,2,4
Elsa 3,0,1,2,4,1,4,1,2,2,3
Emma 3,3,1,0,0,0,4,4,3,4,3
Ester 3,0,1,0,0,0,2,2,4,2,1
Eva 3,4,0,3,2,2,1,0,0,3,1
Greta 3,2,0,0,0,2,0,4,4,0,4
Gun 3,0,2,2,2,2,0,3,1,0,3
Gunborg 3,4,0,0,2,1,3,4,0,1,1
Gunhild 3,2,0,3,3,2,2,0,0,4,0
Gunilla 3,0,4,2,2,1,2,0,1,3,1
Gunvor 3,2,0,2,1,2,4,0,1,1,4
Hanna 3,1,4,2,2,3,4,4,1,2,4
Helena 3,2,1,3,2,2,3,4,0,4,2
Ida 3,2,3,3,4,2,2,3,4,3,3
Inga 3,2,3,1,3,1,4,0,0,2,2
Ingeborg 3,2,3,0,2,0,4,4,3,0,4
Inger 3,2,1,0,3,3,0,0,4,4,4
Ingrid 3,1,2,3,4,0,3,4,0,0,2
Irene 3,2,0,3,0,3,2,1,0,2,0
Jenny 3,1,1,0,0,1,3,0,0,0,0
Johanna 3,3,0,3,0,2,0,0,3,3,0
Julia 3,4,2,0,2,2,2,2,3,0,1
Karin 3,0,3,3,4,2,1,0,4,0,0
Karolina 3,0,0,3,0,3,3,1,2,4,1
Katarina 3,0,4,3,0,1,4,2,3,4,3
Alexander 4,1,3,4,0,2,2,1,1,3,3
Alf 4,1,4,2,3,3,3,2,0,3,1
Allan 4,4,3,4,0,0,3,3,3,3,1
Anders 4,3,0,1,4,4,3,4,1,2,3
Andreas 4,4,1,3,2,1,3,3,2,2,2
Anton 4,1,1,4,1,4,1,3,0,0,3
Arne 4,0,0,2,2,0,4,3,3,4,4
Arvid 4,4,4,3,3,0,2,0,2,3,1
Axel 4,4,2,0,1,3,0,1,4,4,2
Bengt 4,0,3,3,2,3,3,1,3,0,4
Bertil 4,4,4,1,3,4,4,1,3,2,4
Birger 4,4,0,3,0,2,3,3,3,2,0
Björn 4,1,4,1,2,3,1,3,0,4,0
Bo 4,4,1,4,2,0,2,2,2,3,2
Bror 4,2,3,0,0,1,3,0,4,0,1
Börje 4,4,3,1,2,4,3,3,2,0,1
Carl 4,1,2,1,0,3,4,0,4,1,4
Christer 4,1,0,3,2,2,2,4,4,0,4
Christian 4,4,4,3,0,0,1,4,1,3,2
Daniel 4,3,2,0,3,2,3,1,3,1,2
David 4,0,2,1,3,0,2,2,0,3,1
Einar 4,2,0,0,2,0,4,1,3,3,0
Emanuel 4,0,3,4,0,1,3,3,4,4,3
Emil 4,0,0,3,2,3,2,0,2,0,3
Eric 4,1,4,1,2,3,1,3,0,1,3
Erik 4,2,1,3,0,4,4,2,0,2,2
Ernst 4,4,2,1,2,1,2,4,3,2,4
Evert 4,1,0,3,4,3,3,2,3,0,4
Folke 4,2,4,3,1,3,2,2,3,0,3
Fredrik 4,3,2,4,1,2,2,3,2,0,1
Georg 4,2,1,0,3,3,3,4,0,2,4
Gunnar 4,2,2,4,1,0,1,2,2,0,3
Gustaf 4,1,0,1,1,0,0,1,4,2,1
Gustav 4,4,1,0,1,4,1,2,3,3,2
Göran 4,0,4,0,3,1,2,2,4,3,2
Gösta 4,1,0,0,1,1,1,3,1,0,1
Hans 4,3,1,1,4,0,4,3,2,1,0
Harald 4,4,4,4,2,4,3,4,2,4,3
Harry 4,2,1,1,1,0,2,2,1,1,3
Henrik 4,2,1,3,4,2,0,3,0,0,0
Henry 4,2,1,4,0,4,1,3,2,0,0
Håkan 4,0,2,1,4,3,1,4,4,2,0
Ingemar 4,3,0,0,2,4,3,2,4,3,3
Ingvar 4,3,4,0,2,2,1,2,0,0,2
Ivar 4,1,1,3,0,4,3,3,4,4,1
Jan 4,3,2,4,4,4,4,2,0,2,3
Johan 4,4,1,4,2,3,4,0,4,0,1
Johannes 4,2,1,3,0,2,1,0,2,0,2
John 4,3,1,4,1,0,1,0,4,2,2
Jonas 4,0,0,0,4,1,1,0,4,2,2
Marcus 4,1,1,0,0,0,4,0,1,1,2
Martin 4,0,1,1,1,4,4,2,1,2,1
Agneta 4,0,1,1,2,4,0,3,1,4,2
Alice 4,0,4,1,4,1,4,4,1,3,4
Amanda 4,2,3,4,3,0,4,4,3,1,3
Anette 4,2,1,2,2,3,4,4,1,4,4
Anita 4,1,1,1,0,3,2,1,2,0,4
Ann 4,0,3,2,0,1,3,1,4,3,4
Anna 4,1,3,0,3,3,1,1,4,4,3
Annika 4,1,2,4,2,0,0,2,2,2,3
Astrid 4,1,4,3,4,0,4,1,3,2,3
Barbro 4,2,2,0,0,4,0,3,1,3,1
Berit 4,3,3,2,2,3,3,1,2,0,4
Birgit 4,1,0,4,0,2,1,1,4,3,4
Birgitta 4,0,0,3,4,4,3,1,1,3,2
Britt 4,1,3,2,0,0,1,1,4,0,4
Camilla 4,0,3,4,4,4,1,1,4,4,4
Carina 4,4,1,0,1,0,2,3,1,3,4
Caroline 4,0,1,2,1,2,4,3,0,2,3
Cecilia 4,0,0,3,3,2,1,4,4,2,2
Charlotta 4,3,3,1,3,4,3,3,3,3,2
Christina 4,0,4,2,1,0,0,3,1,0,1
Edit 4,2,3,4,0,1,2,1,1,4,2
Elin 4,3,0,3,2,1,4,2,0,4,3
Elisabet 4,3,0,0,2,2,1,1,0,2,3
Elisabeth 4,0,0,4,1,4,3,2,1,4,3
Elsa 4,0,3,4,3,0,1,2,3,4,2
Emma 4,4,3,4,3,1,0,0,3,4,1
Ester 4,2,3,1,1,1,2,4,1,2,3
Eva 4,2,4,0,0,1,1,1,1,0,0
Greta 4,2,0,4,1,1,2,3,4,0,2
Gun 4,1,4,3,1,2,4,1,0,1,0
Gunborg 4,0,3,1,3,3,4,0,0,0,4
Gunhild 4,0,0,0,2,4,0,1,3,1,1
Gunilla 4,3,2,2,2,0,2,0,2,3,2
Gunvor 4,4,1,2,2,3,1,2,4,0,3
Hanna 4,4,1,1,2,1,4,1,0,4,3
Helena 4,0,3,2,0,3,3,0,3,2,0
Ida 4,4,2,2,0,1,0,3,2,3,3
Inga 4,1,1,4,1,4,4,3,3,4,3
Ingeborg 4,1,2,1,3,1,3,0,2,1,0
Inger 4,1,3,0,3,2,3,2,3,0,0
Ingrid 4,1,1,1,3,4,4,1,2,2,1
Irene 4,3,3,0,1,3,1,3,3,1,4
Jenny 4,3,4,0,4,2,3,2,1,4,0
Johanna 4,3,4,0,0,3,0,4,2,3,1
Julia 4,3,2,3,0,4,2,2,0,4,4
Karin 4,1,3,3,4,3,2,1,2,4,0
Karolina 4,0,3,0,3,0,1,0,0,1,2
Katarina 4,1,4,4,3,3,0,2,3,1,3
Alexander 5,4,2,2,4,3,2,0,1,4,3
Alf 5,3,1,4,2,2,1,2,2,0,0
Allan 5,3,0,0,2,1,4,1,1,2,2
Anders 5,0,0,1,1,0,2,1,4,2,2
Andreas 5,1,0,1,0,1,2,4,3,3,3
Anton 5,4,4,3,3,0,3,1,3,4,2
Arne 5,3,2,4,1,2,4,1,2,2,4
Arvid 5,3,4,2,2,2,1,4,1,0,2
Axel 5,2,3,3,1,2,0,4,2,0,1
Bengt 5,1,4,0,0,4,2,4,2,1,4
Bertil 5,0,3,0,4,2,1,3,1,3,3
Birger 5,3,4,4,0,0,1,4,4,1,0
Björn 5,4,1,1,4,1,1,2,1,2,1
Bo 5,0,0,3,0,3,4,2,4,1,4
Bror 5,0,2,4,3,0,1,4,2,3,2
Börje 5,1,1,3,4,0,4,2,3,2,1
Carl 5,1,3,3,2,3,4,3,2,0,1
Christer 5,0,2,2,0,3,2,0,1,0,1
Christian 5,4,2,1,1,2,3,0,4,4,4
Daniel 5,3,0,2,1,0,0,2,0,3,2
David 5,4,1,0,1,4,0,4,0,0,1
Einar 5,1,4,1,2,4,1,0,3,3,1
Emanuel 5,2,0,1,0,1,3,2,3,1,3
Emil 5,0,1,0,0,1,0,1,1,1,2
Eric 5,2,2,3,1,4,4,2,2,2,3
Erik 5,4,3,4,0,4,0,0,2,1,3
